timestamp,timestamp_local,local_date,local_hour,hour_idx,forecast_run_date,forecast_step,solar_power,da_price,rt_price,ssrd_accum,tsr_accum,dSSRD,dTSR
2013-05-27 05:00:00+00:00,2013-05-27 15:00:00+10:00,2013-05-27,15,6,2013-05-27 00:00:00+00:00,5,0.360769231,13.79,20.79,8757065.0,9558456.0,1331124.0,1499217.0
2013-05-27 06:00:00+00:00,2013-05-27 16:00:00+10:00,2013-05-27,16,7,2013-05-27 00:00:00+00:00,6,0.137435897,15.92,20.44,9509768.0,10466118.0,752703.0,907662.0
2013-05-27 07:00:00+00:00,2013-05-27 17:00:00+10:00,2013-05-27,17,8,2013-05-27 00:00:00+00:00,7,0.023397436,20.12,18.7,9675997.0,10717214.0,166229.0,251096.0
2013-05-27 08:00:00+00:00,2013-05-27 18:00:00+10:00,2013-05-27,18,9,2013-05-27 00:00:00+00:00,8,0.00025641,21.56,70.07000000000001,9675997.0,10717214.0,0.0,0.0
2013-05-27 09:00:00+00:00,2013-05-27 19:00:00+10:00,2013-05-27,19,10,2013-05-27 00:00:00+00:00,9,0.0,23.73,45.06,9675997.0,10717214.0,0.0,0.0
2013-05-27 10:00:00+00:00,2013-05-27 20:00:00+10:00,2013-05-27,20,11,2013-05-27 00:00:00+00:00,10,0.0,23.56,30.28,9675997.0,10717417.0,0.0,203.0
2013-05-27 23:00:00+00:00,2013-05-28 09:00:00+10:00,2013-05-28,9,0,2013-05-27 00:00:00+00:00,23,0.06724359,18.18,13.49,9984095.0,11357633.0,251753.0,497169.0
2013-05-28 00:00:00+00:00,2013-05-28 10:00:00+10:00,2013-05-28,10,1,2013-05-27 00:00:00+00:00,24,0.118141026,19.33,8.22,10578461.0,12288283.0,594366.0,930650.0
2013-05-28 01:00:00+00:00,2013-05-28 11:00:00+10:00,2013-05-28,11,2,2013-05-28 00:00:00+00:00,1,0.322628205,16.84,12.66,546494.375,1006594.75,546494.375,1006594.75
2013-05-28 02:00:00+00:00,2013-05-28 12:00:00+10:00,2013-05-28,12,3,2013-05-28 00:00:00+00:00,2,0.312435897,15.74,17.09,1454180.0,2356444.0,907685.625,1349849.25
2013-05-28 03:00:00+00:00,2013-05-28 13:00:00+10:00,2013-05-28,13,4,2013-05-28 00:00:00+00:00,3,0.340320513,15.72,18.42,2802182.0,4037769.0,1348002.0,1681325.0
2013-05-28 04:00:00+00:00,2013-05-28 14:00:00+10:00,2013-05-28,14,5,2013-05-28 00:00:00+00:00,4,0.544615385,17.89,21.61,3756264.0,5334043.0,954082.0,1296274.0
2013-05-28 05:00:00+00:00,2013-05-28 15:00:00+10:00,2013-05-28,15,6,2013-05-28 00:00:00+00:00,5,0.343717949,22.46,23.74,4713453.0,6526597.0,957189.0,1192554.0
2013-05-28 06:00:00+00:00,2013-05-28 16:00:00+10:00,2013-05-28,16,7,2013-05-28 00:00:00+00:00,6,0.162051282,27.12,28.66,5278509.0,7284339.0,565056.0,757742.0
2013-05-28 07:00:00+00:00,2013-05-28 17:00:00+10:00,2013-05-28,17,8,2013-05-28 00:00:00+00:00,7,0.0225,31.09,32.0,5418336.0,7518811.0,139827.0,234472.0
2013-05-28 08:00:00+00:00,2013-05-28 18:00:00+10:00,2013-05-28,18,9,2013-05-28 00:00:00+00:00,8,0.000192308,32.37,44.02,5418336.0,7518811.0,0.0,0.0
2013-05-28 09:00:00+00:00,2013-05-28 19:00:00+10:00,2013-05-28,19,10,2013-05-28 00:00:00+00:00,9,0.0,37.97,30.76,5418336.0,7518811.0,0.0,0.0
2013-05-28 10:00:00+00:00,2013-05-28 20:00:00+10:00,2013-05-28,20,11,2013-05-28 00:00:00+00:00,10,0.0,40.16,44.75,5418336.0,7518674.0,0.0,-137.0
2013-05-28 23:00:00+00:00,2013-05-29 09:00:00+10:00,2013-05-29,9,0,2013-05-28 00:00:00+00:00,23,0.228974359,23.84,22.6,6290071.0,8625911.0,715042.0,875303.0
2013-05-29 00:00:00+00:00,2013-05-29 10:00:00+10:00,2013-05-29,10,1,2013-05-28 00:00:00+00:00,24,0.611987179,22.66,20.86,7557865.0,10068440.0,1267794.0,1442529.0
2013-05-29 01:00:00+00:00,2013-05-29 11:00:00+10:00,2013-05-29,11,2,2013-05-29 00:00:00+00:00,1,0.632820513,21.62,26.63,1682788.0,1867737.0,1682788.0,1867737.0
2013-05-29 02:00:00+00:00,2013-05-29 12:00:00+10:00,2013-05-29,12,3,2013-05-29 00:00:00+00:00,2,0.656538462,20.33,19.95,3555962.0,3936971.0,1873174.0,2069234.0
2013-05-29 03:00:00+00:00,2013-05-29 13:00:00+10:00,2013-05-29,13,4,2013-05-29 00:00:00+00:00,3,0.648269231,20.48,20.66,5335883.0,5939577.0,1779921.0,2002606.0
2013-05-29 04:00:00+00:00,2013-05-29 14:00:00+10:00,2013-05-29,14,5,2013-05-29 00:00:00+00:00,4,0.544807692,21.34,21.23,6490387.0,7361556.0,1154504.0,1421979.0
2013-05-29 05:00:00+00:00,2013-05-29 15:00:00+10:00,2013-05-29,15,6,2013-05-29 00:00:00+00:00,5,0.375769231,23.53,24.69,7376406.0,8509956.0,886019.0,1148400.0
2013-05-29 06:00:00+00:00,2013-05-29 16:00:00+10:00,2013-05-29,16,7,2013-05-29 00:00:00+00:00,6,0.128205128,27.23,22.61,7989857.0,9303904.0,613451.0,793948.0
2013-05-29 07:00:00+00:00,2013-05-29 17:00:00+10:00,2013-05-29,17,8,2013-05-29 00:00:00+00:00,7,0.019294872,30.01,26.26,8148171.0,9553856.0,158314.0,249952.0
2013-05-29 08:00:00+00:00,2013-05-29 18:00:00+10:00,2013-05-29,18,9,2013-05-29 00:00:00+00:00,8,0.00025641,33.21,31.5,8148171.0,9553856.0,0.0,0.0
2013-05-29 09:00:00+00:00,2013-05-29 19:00:00+10:00,2013-05-29,19,10,2013-05-29 00:00:00+00:00,9,0.0,37.61,34.9,8148171.0,9553856.0,0.0,0.0
2013-05-29 10:00:00+00:00,2013-05-29 20:00:00+10:00,2013-05-29,20,11,2013-05-29 00:00:00+00:00,10,0.0,39.42,39.42,8148171.0,9553792.0,0.0,-64.0
2013-05-29 23:00:00+00:00,2013-05-30 09:00:00+10:00,2013-05-30,9,0,2013-05-29 00:00:00+00:00,23,0.024230769,21.96,20.69,8466528.0,10153584.0,268346.0,475309.0
2013-05-30 00:00:00+00:00,2013-05-30 10:00:00+10:00,2013-05-30,10,1,2013-05-29 00:00:00+00:00,24,0.113782051,20.26,27.2,8831800.0,10871271.0,365272.0,717687.0
2013-05-30 01:00:00+00:00,2013-05-30 11:00:00+10:00,2013-05-30,11,2,2013-05-30 00:00:00+00:00,1,0.178205128,17.45,15.32,579125.0,1022444.375,579125.0,1022444.375
2013-05-30 02:00:00+00:00,2013-05-30 12:00:00+10:00,2013-05-30,12,3,2013-05-30 00:00:00+00:00,2,0.519679487,16.22,12.88,1920506.0,2731283.0,1341381.0,1708838.625
2013-05-30 03:00:00+00:00,2013-05-30 13:00:00+10:00,2013-05-30,13,4,2013-05-30 00:00:00+00:00,3,0.566217949,16.25,10.08,3377283.0,4507222.0,1456777.0,1775939.0
2013-05-30 04:00:00+00:00,2013-05-30 14:00:00+10:00,2013-05-30,14,5,2013-05-30 00:00:00+00:00,4,0.309871795,17.41,15.28,4475699.0,5953954.0,1098416.0,1446732.0
2013-05-30 05:00:00+00:00,2013-05-30 15:00:00+10:00,2013-05-30,15,6,2013-05-30 00:00:00+00:00,5,0.128269231,21.22,21.03,5164500.0,6948958.0,688801.0,995004.0
2013-05-30 06:00:00+00:00,2013-05-30 16:00:00+10:00,2013-05-30,16,7,2013-05-30 00:00:00+00:00,6,0.066282051,25.63,25.26,5652108.0,7610254.0,487608.0,661296.0
2013-05-30 07:00:00+00:00,2013-05-30 17:00:00+10:00,2013-05-30,17,8,2013-05-30 00:00:00+00:00,7,0.016346154,30.58,34.26,5748362.0,7783656.0,96254.0,173402.0
2013-05-30 08:00:00+00:00,2013-05-30 18:00:00+10:00,2013-05-30,18,9,2013-05-30 00:00:00+00:00,8,6.41e-05,32.63,37.02,5748362.0,7783656.0,0.0,0.0
2013-05-30 09:00:00+00:00,2013-05-30 19:00:00+10:00,2013-05-30,19,10,2013-05-30 00:00:00+00:00,9,0.0,37.85,28.69,5748362.0,7783656.0,0.0,0.0
2013-05-30 10:00:00+00:00,2013-05-30 20:00:00+10:00,2013-05-30,20,11,2013-05-30 00:00:00+00:00,10,0.0,42.52,31.14,5748362.0,7783585.0,0.0,-71.0
2013-05-30 23:00:00+00:00,2013-05-31 09:00:00+10:00,2013-05-31,9,0,2013-05-30 00:00:00+00:00,23,0.109615385,23.71,18.28,6327894.0,8667289.0,491325.0,710367.0
2013-05-31 00:00:00+00:00,2013-05-31 10:00:00+10:00,2013-05-31,10,1,2013-05-30 00:00:00+00:00,24,0.519166667,19.73,15.25,7150089.0,9791163.0,822195.0,1123874.0
2013-05-31 01:00:00+00:00,2013-05-31 11:00:00+10:00,2013-05-31,11,2,2013-05-31 00:00:00+00:00,1,0.395641026,16.830000000000002,14.68,1412373.0,1701585.0,1412373.0,1701585.0
2013-05-31 02:00:00+00:00,2013-05-31 12:00:00+10:00,2013-05-31,12,3,2013-05-31 00:00:00+00:00,2,0.303525641,15.85,13.82,2968509.0,3577523.0,1556136.0,1875938.0
2013-05-31 03:00:00+00:00,2013-05-31 13:00:00+10:00,2013-05-31,13,4,2013-05-31 00:00:00+00:00,3,0.288461538,15.58,13.97,4258089.0,5236131.0,1289580.0,1658608.0
2013-05-31 04:00:00+00:00,2013-05-31 14:00:00+10:00,2013-05-31,14,5,2013-05-31 00:00:00+00:00,4,0.289230769,17.05,14.59,5415075.0,6743759.0,1156986.0,1507628.0
2013-05-31 05:00:00+00:00,2013-05-31 15:00:00+10:00,2013-05-31,15,6,2013-05-31 00:00:00+00:00,5,0.227948718,20.25,25.51,6359755.0,7967278.0,944680.0,1223519.0
2013-05-31 06:00:00+00:00,2013-05-31 16:00:00+10:00,2013-05-31,16,7,2013-05-31 00:00:00+00:00,6,0.093397436,24.15,30.43,6832830.0,8670946.0,473075.0,703668.0
2013-05-31 07:00:00+00:00,2013-05-31 17:00:00+10:00,2013-05-31,17,8,2013-05-31 00:00:00+00:00,7,0.019294872,28.0,26.73,6971409.0,8908537.0,138579.0,237591.0
2013-05-31 08:00:00+00:00,2013-05-31 18:00:00+10:00,2013-05-31,18,9,2013-05-31 00:00:00+00:00,8,6.41e-05,31.01,29.44,6971409.0,8908537.0,0.0,0.0
2013-05-31 09:00:00+00:00,2013-05-31 19:00:00+10:00,2013-05-31,19,10,2013-05-31 00:00:00+00:00,9,0.0,34.86,41.32,6971409.0,8908537.0,0.0,0.0
2013-05-31 10:00:00+00:00,2013-05-31 20:00:00+10:00,2013-05-31,20,11,2013-05-31 00:00:00+00:00,10,0.0,37.6,23.45,6971409.0,8908239.0,0.0,-298.0
2013-05-31 23:00:00+00:00,2013-06-01 09:00:00+10:00,2013-06-01,9,0,2013-05-31 00:00:00+00:00,23,0.02275641,23.1,17.17,7270772.0,9505722.0,230211.0,458779.0
2013-06-01 00:00:00+00:00,2013-06-01 10:00:00+10:00,2013-06-01,10,1,2013-05-31 00:00:00+00:00,24,0.035192308,21.68,19.15,7574147.0,10168830.0,303375.0,663108.0
2013-06-01 01:00:00+00:00,2013-06-01 11:00:00+10:00,2013-06-01,11,2,2013-06-01 00:00:00+00:00,1,0.043141026,19.92,24.49,207502.1875,703367.875,207502.1875,703367.875
2013-06-01 02:00:00+00:00,2013-06-01 12:00:00+10:00,2013-06-01,12,3,2013-06-01 00:00:00+00:00,2,0.053333333,17.96,20.47,429555.875,1473129.0,222053.6875,769761.125
2013-06-01 03:00:00+00:00,2013-06-01 13:00:00+10:00,2013-06-01,13,4,2013-06-01 00:00:00+00:00,3,0.056858974,17.43,20.61,805869.3125,2411986.0,376313.4375,938857.0
2013-06-01 04:00:00+00:00,2013-06-01 14:00:00+10:00,2013-06-01,14,5,2013-06-01 00:00:00+00:00,4,0.037820513,17.43,20.32,1158215.0,3275471.0,352345.6875,863485.0
2013-06-01 05:00:00+00:00,2013-06-01 15:00:00+10:00,2013-06-01,15,6,2013-06-01 00:00:00+00:00,5,0.030576923,17.63,19.11,1285838.0,3804174.0,127623.0,528703.0
2013-06-01 06:00:00+00:00,2013-06-01 16:00:00+10:00,2013-06-01,16,7,2013-06-01 00:00:00+00:00,6,0.017307692,20.1,17.45,1323606.0,4107932.0,37768.0,303758.0
2013-06-01 07:00:00+00:00,2013-06-01 17:00:00+10:00,2013-06-01,17,8,2013-06-01 00:00:00+00:00,7,0.001987179,22.32,21.14,1338604.0,4212068.0,14998.0,104136.0
2013-06-01 08:00:00+00:00,2013-06-01 18:00:00+10:00,2013-06-01,18,9,2013-06-01 00:00:00+00:00,8,0.0,25.39,23.46,1338604.0,4212068.0,0.0,0.0
2013-06-01 09:00:00+00:00,2013-06-01 19:00:00+10:00,2013-06-01,19,10,2013-06-01 00:00:00+00:00,9,0.0,26.41,23.62,1338604.0,4212068.0,0.0,0.0
2013-06-01 10:00:00+00:00,2013-06-01 20:00:00+10:00,2013-06-01,20,11,2013-06-01 00:00:00+00:00,10,0.0,27.88,24.14,1338604.0,4212054.0,0.0,-14.0
2013-06-01 23:00:00+00:00,2013-06-02 09:00:00+10:00,2013-06-02,9,0,2013-06-01 00:00:00+00:00,23,0.016858974,17.63,13.15,1490365.0,4669053.0,140566.0,370326.0
2013-06-02 00:00:00+00:00,2013-06-02 10:00:00+10:00,2013-06-02,10,1,2013-06-01 00:00:00+00:00,24,0.124935897,18.08,11.24,2356149.0,5786815.0,865784.0,1117762.0
2013-06-02 01:00:00+00:00,2013-06-02 11:00:00+10:00,2013-06-02,11,2,2013-06-02 00:00:00+00:00,1,0.240897436,15.56,13.12,843080.5,1218930.0,843080.5,1218930.0
2013-06-02 02:00:00+00:00,2013-06-02 12:00:00+10:00,2013-06-02,12,3,2013-06-02 00:00:00+00:00,2,0.559807692,14.99,10.08,2473314.0,3072384.0,1630233.5,1853454.0
2013-06-02 03:00:00+00:00,2013-06-02 13:00:00+10:00,2013-06-02,13,4,2013-06-02 00:00:00+00:00,3,0.690961538,15.59,10.43,4321028.0,5095689.0,1847714.0,2023305.0
2013-06-02 04:00:00+00:00,2013-06-02 14:00:00+10:00,2013-06-02,14,5,2013-06-02 00:00:00+00:00,4,0.558974359,15.72,15.32,5958782.0,6926123.0,1637754.0,1830434.0
2013-06-02 05:00:00+00:00,2013-06-02 15:00:00+10:00,2013-06-02,15,6,2013-06-02 00:00:00+00:00,5,0.386410256,16.18,4.28,7256753.0,8383120.0,1297971.0,1456997.0
2013-06-02 06:00:00+00:00,2013-06-02 16:00:00+10:00,2013-06-02,16,7,2013-06-02 00:00:00+00:00,6,0.163846154,18.81,15.2,8002009.0,9269215.0,745256.0,886095.0
2013-06-02 07:00:00+00:00,2013-06-02 17:00:00+10:00,2013-06-02,17,8,2013-06-02 00:00:00+00:00,7,0.022435897,21.05,20.73,8160544.0,9507784.0,158535.0,238569.0
2013-06-02 08:00:00+00:00,2013-06-02 18:00:00+10:00,2013-06-02,18,9,2013-06-02 00:00:00+00:00,8,0.00025641,22.89,21.74,8160544.0,9507784.0,0.0,0.0
2013-06-02 09:00:00+00:00,2013-06-02 19:00:00+10:00,2013-06-02,19,10,2013-06-02 00:00:00+00:00,9,0.0,24.44,22.57,8160544.0,9507784.0,0.0,0.0
2013-06-02 10:00:00+00:00,2013-06-02 20:00:00+10:00,2013-06-02,20,11,2013-06-02 00:00:00+00:00,10,0.0,24.82,22.3,8160544.0,9508256.0,0.0,472.0
2013-06-02 23:00:00+00:00,2013-06-03 09:00:00+10:00,2013-06-03,9,0,2013-06-02 00:00:00+00:00,23,0.104679487,21.94,21.32,9058346.0,10576112.0,743296.0,852393.0
2013-06-03 00:00:00+00:00,2013-06-03 10:00:00+10:00,2013-06-03,10,1,2013-06-02 00:00:00+00:00,24,0.640192308,20.38,20.26,10361510.0,11994908.0,1303164.0,1418796.0
2013-06-03 01:00:00+00:00,2013-06-03 11:00:00+10:00,2013-06-03,11,2,2013-06-03 00:00:00+00:00,1,0.704102564,19.17,25.06,1717558.0,1828517.0,1717558.0,1828517.0
2013-06-03 02:00:00+00:00,2013-06-03 12:00:00+10:00,2013-06-03,12,3,2013-06-03 00:00:00+00:00,2,0.705128205,18.56,17.42,3649848.0,3874981.0,1932290.0,2046464.0
2013-06-03 03:00:00+00:00,2013-06-03 13:00:00+10:00,2013-06-03,13,4,2013-06-03 00:00:00+00:00,3,0.671410256,18.81,18.81,5581711.0,5926290.0,1931863.0,2051309.0
2013-06-03 04:00:00+00:00,2013-06-03 14:00:00+10:00,2013-06-03,14,5,2013-06-03 00:00:00+00:00,4,0.399807692,20.37,21.98,7298616.0,7768311.0,1716905.0,1842021.0
2013-06-03 05:00:00+00:00,2013-06-03 15:00:00+10:00,2013-06-03,15,6,2013-06-03 00:00:00+00:00,5,0.382115385,22.68,22.16,8604703.0,9208842.0,1306087.0,1440531.0
2013-06-03 06:00:00+00:00,2013-06-03 16:00:00+10:00,2013-06-03,16,7,2013-06-03 00:00:00+00:00,6,0.148269231,25.96,23.2,9309432.0,10046241.0,704729.0,837399.0
2013-06-03 07:00:00+00:00,2013-06-03 17:00:00+10:00,2013-06-03,17,8,2013-06-03 00:00:00+00:00,7,0.020705128,30.73,25.94,9467236.0,10283883.0,157804.0,237642.0
2013-06-03 08:00:00+00:00,2013-06-03 18:00:00+10:00,2013-06-03,18,9,2013-06-03 00:00:00+00:00,8,0.000320513,30.06,25.65,9467236.0,10283883.0,0.0,0.0
2013-06-03 09:00:00+00:00,2013-06-03 19:00:00+10:00,2013-06-03,19,10,2013-06-03 00:00:00+00:00,9,0.0,31.01,26.23,9467236.0,10283883.0,0.0,0.0
2013-06-03 10:00:00+00:00,2013-06-03 20:00:00+10:00,2013-06-03,20,11,2013-06-03 00:00:00+00:00,10,0.0,31.97000000000001,32.31,9467236.0,10284063.0,0.0,180.0
2013-06-03 23:00:00+00:00,2013-06-04 09:00:00+10:00,2013-06-04,9,0,2013-06-03 00:00:00+00:00,23,0.09974359,20.43,17.48,10329991.0,11350871.0,717234.0,854442.0
2013-06-04 00:00:00+00:00,2013-06-04 10:00:00+10:00,2013-06-04,10,1,2013-06-03 00:00:00+00:00,24,0.622371795,17.240000000000002,0.02,11595563.0,12773110.0,1265572.0,1422239.0
2013-06-04 01:00:00+00:00,2013-06-04 11:00:00+10:00,2013-06-04,11,2,2013-06-04 00:00:00+00:00,1,0.684807692,15.78,1.45,1679695.0,1829855.0,1679695.0,1829855.0
2013-06-04 02:00:00+00:00,2013-06-04 12:00:00+10:00,2013-06-04,12,3,2013-06-04 00:00:00+00:00,2,0.704102564,15.66,5.67,3574443.0,3873816.0,1894748.0,2043961.0
2013-06-04 03:00:00+00:00,2013-06-04 13:00:00+10:00,2013-06-04,13,4,2013-06-04 00:00:00+00:00,3,0.641410256,15.84,17.61,5473724.0,5922683.0,1899281.0,2048867.0
2013-06-04 04:00:00+00:00,2013-06-04 14:00:00+10:00,2013-06-04,14,5,2013-06-04 00:00:00+00:00,4,0.532692308,17.080000000000002,20.4,7162049.0,7763832.0,1688325.0,1841149.0
2013-06-04 05:00:00+00:00,2013-06-04 15:00:00+10:00,2013-06-04,15,6,2013-06-04 00:00:00+00:00,5,0.369615385,20.04,23.4,8443825.0,9200906.0,1281776.0,1437074.0
2013-06-04 06:00:00+00:00,2013-06-04 16:00:00+10:00,2013-06-04,16,7,2013-06-04 00:00:00+00:00,6,0.149487179,23.55,22.07,9172894.0,10075258.0,729069.0,874352.0
2013-06-04 07:00:00+00:00,2013-06-04 17:00:00+10:00,2013-06-04,17,8,2013-06-04 00:00:00+00:00,7,0.018782051,25.0,20.86,9324403.0,10308305.0,151509.0,233047.0
2013-06-04 08:00:00+00:00,2013-06-04 18:00:00+10:00,2013-06-04,18,9,2013-06-04 00:00:00+00:00,8,0.000128205,24.96,19.65,9324403.0,10308305.0,0.0,0.0
2013-06-04 09:00:00+00:00,2013-06-04 19:00:00+10:00,2013-06-04,19,10,2013-06-04 00:00:00+00:00,9,0.0,26.09,24.24,9324403.0,10308305.0,0.0,0.0
2013-06-04 10:00:00+00:00,2013-06-04 20:00:00+10:00,2013-06-04,20,11,2013-06-04 00:00:00+00:00,10,0.0,26.1,23.13,9324403.0,10308305.0,0.0,0.0
2013-06-04 23:00:00+00:00,2013-06-05 09:00:00+10:00,2013-06-05,9,0,2013-06-04 00:00:00+00:00,23,0.083141026,21.72,19.12,9821387.0,11053806.0,420241.0,603618.0
2013-06-05 00:00:00+00:00,2013-06-05 10:00:00+10:00,2013-06-05,10,1,2013-06-04 00:00:00+00:00,24,0.099871795,19.31,16.6,10670452.0,12149265.0,849065.0,1095459.0
2013-06-05 01:00:00+00:00,2013-06-05 11:00:00+10:00,2013-06-05,11,2,2013-06-05 00:00:00+00:00,1,0.392307692,18.48,16.71,1342403.0,1567698.0,1342403.0,1567698.0
2013-06-05 02:00:00+00:00,2013-06-05 12:00:00+10:00,2013-06-05,12,3,2013-06-05 00:00:00+00:00,2,0.396346154,17.45,16.3,2575527.0,3103055.0,1233124.0,1535357.0
2013-06-05 03:00:00+00:00,2013-06-05 13:00:00+10:00,2013-06-05,13,4,2013-06-05 00:00:00+00:00,3,0.346987179,17.990000000000002,17.69,3805270.0,4673906.0,1229743.0,1570851.0
2013-06-05 04:00:00+00:00,2013-06-05 14:00:00+10:00,2013-06-05,14,5,2013-06-05 00:00:00+00:00,4,0.396666667,19.34,20.51,5359727.0,6426543.0,1554457.0,1752637.0
2013-06-05 05:00:00+00:00,2013-06-05 15:00:00+10:00,2013-06-05,15,6,2013-06-05 00:00:00+00:00,5,0.302884615,22.08,20.96,6394679.0,7668213.0,1034952.0,1241670.0
2013-06-05 06:00:00+00:00,2013-06-05 16:00:00+10:00,2013-06-05,16,7,2013-06-05 00:00:00+00:00,6,0.163397436,23.99,24.11,7001934.0,8435726.0,607255.0,767513.0
2013-06-05 07:00:00+00:00,2013-06-05 17:00:00+10:00,2013-06-05,17,8,2013-06-05 00:00:00+00:00,7,0.028846154,26.41,22.03,7126151.0,8636018.0,124217.0,200292.0
2013-06-05 08:00:00+00:00,2013-06-05 18:00:00+10:00,2013-06-05,18,9,2013-06-05 00:00:00+00:00,8,0.000192308,26.28,23.1,7126151.0,8636018.0,0.0,0.0
2013-06-05 09:00:00+00:00,2013-06-05 19:00:00+10:00,2013-06-05,19,10,2013-06-05 00:00:00+00:00,9,0.0,27.04,26.81,7126151.0,8636018.0,0.0,0.0
2013-06-05 10:00:00+00:00,2013-06-05 20:00:00+10:00,2013-06-05,20,11,2013-06-05 00:00:00+00:00,10,0.0,27.92,47.04,7126151.0,8636137.0,0.0,119.0
2013-06-05 23:00:00+00:00,2013-06-06 09:00:00+10:00,2013-06-06,9,0,2013-06-05 00:00:00+00:00,23,0.025897436,22.94,27.38,7912721.0,9640161.0,679758.0,833907.0
2013-06-06 00:00:00+00:00,2013-06-06 10:00:00+10:00,2013-06-06,10,1,2013-06-05 00:00:00+00:00,24,0.108525641,20.97,20.45,9138680.0,11045645.0,1225959.0,1405484.0
2013-06-06 01:00:00+00:00,2013-06-06 11:00:00+10:00,2013-06-06,11,2,2013-06-06 00:00:00+00:00,1,0.226089744,20.24,23.32,1235505.0,1528579.0,1235505.0,1528579.0
2013-06-06 02:00:00+00:00,2013-06-06 12:00:00+10:00,2013-06-06,12,3,2013-06-06 00:00:00+00:00,2,0.191025641,19.85,20.1,2763787.0,3331477.0,1528282.0,1802898.0
2013-06-06 03:00:00+00:00,2013-06-06 13:00:00+10:00,2013-06-06,13,4,2013-06-06 00:00:00+00:00,3,0.134807692,19.64,20.13,4002558.0,4937115.0,1238771.0,1605638.0
2013-06-06 04:00:00+00:00,2013-06-06 14:00:00+10:00,2013-06-06,14,5,2013-06-06 00:00:00+00:00,4,0.179807692,21.13,21.19,4807896.0,6159608.0,805338.0,1222493.0
2013-06-06 05:00:00+00:00,2013-06-06 15:00:00+10:00,2013-06-06,15,6,2013-06-06 00:00:00+00:00,5,0.189038462,22.93,22.91,5478042.0,7164805.0,670146.0,1005197.0
2013-06-06 06:00:00+00:00,2013-06-06 16:00:00+10:00,2013-06-06,16,7,2013-06-06 00:00:00+00:00,6,0.069358974,25.04,44.98,5773525.0,7693724.0,295483.0,528919.0
2013-06-06 07:00:00+00:00,2013-06-06 17:00:00+10:00,2013-06-06,17,8,2013-06-06 00:00:00+00:00,7,0.014102564,30.1,28.47,5877457.0,7889669.0,103932.0,195945.0
2013-06-06 08:00:00+00:00,2013-06-06 18:00:00+10:00,2013-06-06,18,9,2013-06-06 00:00:00+00:00,8,0.000128205,31.52,31.22000000000001,5877457.0,7889669.0,0.0,0.0
2013-06-06 09:00:00+00:00,2013-06-06 19:00:00+10:00,2013-06-06,19,10,2013-06-06 00:00:00+00:00,9,0.0,32.01,27.85,5877457.0,7889669.0,0.0,0.0
2013-06-06 10:00:00+00:00,2013-06-06 20:00:00+10:00,2013-06-06,20,11,2013-06-06 00:00:00+00:00,10,0.0,34.87,41.87,5877457.0,7889885.0,0.0,216.0
2013-06-06 23:00:00+00:00,2013-06-07 09:00:00+10:00,2013-06-07,9,0,2013-06-06 00:00:00+00:00,23,0.131410256,23.51,33.33,6306207.0,8583018.0,372542.0,573219.0
2013-06-07 00:00:00+00:00,2013-06-07 10:00:00+10:00,2013-06-07,10,1,2013-06-06 00:00:00+00:00,24,0.310448718,21.89,20.24,6720868.0,9340112.0,414661.0,757094.0
2013-06-07 01:00:00+00:00,2013-06-07 11:00:00+10:00,2013-06-07,11,2,2013-06-07 00:00:00+00:00,1,0.371282051,21.3,20.87,1338732.0,1596345.0,1338732.0,1596345.0
2013-06-07 02:00:00+00:00,2013-06-07 12:00:00+10:00,2013-06-07,12,3,2013-06-07 00:00:00+00:00,2,0.398141026,20.74,19.77,2936837.0,3448518.0,1598105.0,1852173.0
2013-06-07 03:00:00+00:00,2013-06-07 13:00:00+10:00,2013-06-07,13,4,2013-06-07 00:00:00+00:00,3,0.647435897,20.79,21.1,4449509.0,5228010.0,1512672.0,1779492.0
2013-06-07 04:00:00+00:00,2013-06-07 14:00:00+10:00,2013-06-07,14,5,2013-06-07 00:00:00+00:00,4,0.388782051,22.1,33.39,5548877.0,6628168.0,1099368.0,1400158.0
2013-06-07 05:00:00+00:00,2013-06-07 15:00:00+10:00,2013-06-07,15,6,2013-06-07 00:00:00+00:00,5,0.152435897,22.98,21.89,6437292.0,7761885.0,888415.0,1133717.0
2013-06-07 06:00:00+00:00,2013-06-07 16:00:00+10:00,2013-06-07,16,7,2013-06-07 00:00:00+00:00,6,0.083012821,27.58,24.69,7113341.0,8601090.0,676049.0,839205.0
2013-06-07 07:00:00+00:00,2013-06-07 17:00:00+10:00,2013-06-07,17,8,2013-06-07 00:00:00+00:00,7,0.011858974,31.04,26.85,7256446.0,8827008.0,143105.0,225918.0
2013-06-07 08:00:00+00:00,2013-06-07 18:00:00+10:00,2013-06-07,18,9,2013-06-07 00:00:00+00:00,8,0.00025641,32.37,25.0,7256446.0,8827008.0,0.0,0.0
2013-06-07 09:00:00+00:00,2013-06-07 19:00:00+10:00,2013-06-07,19,10,2013-06-07 00:00:00+00:00,9,0.0,34.68,25.62,7256446.0,8827008.0,0.0,0.0
2013-06-07 10:00:00+00:00,2013-06-07 20:00:00+10:00,2013-06-07,20,11,2013-06-07 00:00:00+00:00,10,0.0,36.89,27.78,7256446.0,8827163.0,0.0,155.0
2013-06-07 23:00:00+00:00,2013-06-08 09:00:00+10:00,2013-06-08,9,0,2013-06-07 00:00:00+00:00,23,0.083782051,22.48,18.52,7722317.0,9536657.0,400239.0,574384.0
